id,year,term,r1,r2,r3,r4,r5,b1,b2,ball,date,real_date,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
17106,2017,106,9,12,29,23,18,2,4,2,20170911,2017-09-11,2017-02-07,2017-02-10,2017-02-27,2017-02-21,2017-02-16,2017-04-04,2017-04-07,2017-04-24,2017-04-18,2017-04-13
17107,2017,107,10,4,25,27,19,6,12,2,20170913,2017-09-13,2017-06-07,2017-06-01,2017-06-22,2017-06-24,2017-06-16,2017-12-06,2017-11-30,2017-12-21,2017-12-23,2017-12-15
17108,2017,108,21,22,1,4,15,9,4,3,20170916,2017-09-16,2017-09-17,2017-09-18,2017-08-28,2017-08-31,2017-09-11,2017-04-16,2017-04-17,2017-03-27,2017-03-30,2017-04-10
17109,2017,109,34,19,26,6,9,5,7,3,20170918,2017-09-18,2017-06-03,2017-05-19,2017-05-26,2017-05-06,2017-05-09,2017-07-29,2017-07-14,2017-07-21,2017-07-01,2017-07-04
17110,2017,110,20,10,14,21,35,5,2,1,20170920,2017-09-20,2017-05-20,2017-05-10,2017-05-14,2017-05-21,2017-06-04,2017-02-18,2017-02-08,2017-02-12,2017-02-19,2017-03-05
17111,2017,111,2,34,26,17,14,8,12,3,20170923,2017-09-23,2017-08-01,2017-09-02,2017-08-25,2017-08-16,2017-08-13,2017-11-28,2017-12-30,2017-12-22,2017-12-13,2017-12-10
17112,2017,112,6,5,31,32,20,12,6,2,20170925,2017-09-25,2017-12-02,2017-12-01,2017-12-27,2017-12-28,2017-12-16,2017-06-03,2017-06-02,2017-06-28,2017-06-29,2017-06-17
17113,2017,113,18,23,5,8,17,12,4,1,20170927,2017-09-27,2017-12-14,2017-12-19,2017-12-01,2017-12-04,2017-12-13,2017-04-13,2017-04-18,2017-03-31,2017-04-03,2017-04-12
17114,2017,114,6,18,12,7,23,12,1,1,20170930,2017-09-30,2017-12-02,2017-12-14,2017-12-08,2017-12-03,2017-12-19,2016-12-31,2017-01-12,2017-01-06,2017-01-01,2017-01-17
17115,2017,115,19,14,31,25,20,6,8,3,20171002,2017-10-02,2017-06-16,2017-06-11,2017-06-28,2017-06-22,2017-06-17,2017-08-18,2017-08-13,2017-08-30,2017-08-24,2017-08-19
17116,2017,116,2,32,30,27,33,3,1,1,20171004,2017-10-04,2017-02-28,2017-03-30,2017-03-28,2017-03-25,2017-03-31,2016-12-27,2017-01-26,2017-01-24,2017-01-21,2017-01-27
17117,2017,117,5,9,32,24,7,10,8,3,20171007,2017-10-07,2017-09-29,2017-10-03,2017-10-26,2017-10-18,2017-10-01,2017-08-04,2017-08-08,2017-08-31,2017-08-23,2017-08-06
17118,2017,118,33,16,7,20,2,3,11,3,20171009,2017-10-09,2017-03-31,2017-03-14,2017-03-05,2017-03-18,2017-02-28,2017-12-01,2017-11-14,2017-11-05,2017-11-18,2017-10-31
17119,2017,119,35,29,13,5,7,3,8,3,20171011,2017-10-11,2017-04-02,2017-03-27,2017-03-11,2017-03-03,2017-03-05,2017-09-03,2017-08-28,2017-08-12,2017-08-04,2017-08-06
17120,2017,120,27,26,8,24,15,6,5,1,20171014,2017-10-14,2017-06-24,2017-06-23,2017-06-05,2017-06-21,2017-06-12,2017-05-27,2017-05-26,2017-05-08,2017-05-24,2017-05-15
17121,2017,121,1,6,12,26,31,7,1,3,20171016,2017-10-16,2017-06-26,2017-07-01,2017-07-07,2017-07-21,2017-07-26,2016-12-26,2016-12-31,2017-01-06,2017-01-20,2017-01-25
17122,2017,122,12,3,29,34,18,11,3,2,20171018,2017-10-18,2017-11-10,2017-11-01,2017-11-27,2017-12-02,2017-11-16,2017-03-10,2017-03-01,2017-03-27,2017-04-01,2017-03-16
17123,2017,123,23,26,3,32,15,1,12,1,20171021,2017-10-21,2017-01-17,2017-01-20,2016-12-28,2017-01-26,2017-01-09,2017-12-19,2017-12-22,2017-11-29,2017-12-28,2017-12-11
17124,2017,124,30,29,35,3,32,8,3,1,20171023,2017-10-23,2017-08-29,2017-08-28,2017-09-03,2017-08-02,2017-08-31,2017-03-28,2017-03-27,2017-04-02,2017-03-01,2017-03-30
17125,2017,125,28,18,26,7,11,5,4,1,20171025,2017-10-25,2017-05-28,2017-05-18,2017-05-26,2017-05-07,2017-05-11,2017-04-23,2017-04-13,2017-04-21,2017-04-02,2017-04-06
17126,2017,126,3,13,33,4,24,11,1,1,20171028,2017-10-28,2017-11-01,2017-11-11,2017-12-01,2017-11-02,2017-11-22,2016-12-28,2017-01-07,2017-01-27,2016-12-29,2017-01-18
17127,2017,127,22,18,21,2,15,10,3,1,20171030,2017-10-30,2017-10-16,2017-10-12,2017-10-15,2017-09-26,2017-10-09,2017-03-20,2017-03-16,2017-03-19,2017-02-28,2017-03-13
17128,2017,128,18,13,33,9,11,3,2,2,20171101,2017-11-01,2017-03-16,2017-03-11,2017-03-31,2017-03-07,2017-03-09,2017-02-16,2017-02-11,2017-03-03,2017-02-07,2017-02-09
17129,2017,129,20,33,32,17,5,4,9,3,20171104,2017-11-04,2017-04-15,2017-04-28,2017-04-27,2017-04-12,2017-03-31,2017-09-16,2017-09-29,2017-09-28,2017-09-13,2017-09-01
17130,2017,130,34,18,28,33,5,3,4,1,20171106,2017-11-06,2017-04-01,2017-03-16,2017-03-26,2017-03-31,2017-03-03,2017-04-29,2017-04-13,2017-04-23,2017-04-28,2017-03-31
17131,2017,131,34,5,8,19,3,12,1,2,20171108,2017-11-08,2017-12-30,2017-12-01,2017-12-04,2017-12-15,2017-11-29,2017-01-28,2016-12-30,2017-01-02,2017-01-13,2016-12-28
17132,2017,132,23,27,17,26,11,1,10,3,20171111,2017-11-11,2017-01-17,2017-01-21,2017-01-11,2017-01-20,2017-01-05,2017-10-17,2017-10-21,2017-10-11,2017-10-20,2017-10-05
17133,2017,133,15,33,17,19,32,1,3,1,20171113,2017-11-13,2017-01-09,2017-01-27,2017-01-11,2017-01-13,2017-01-26,2017-03-13,2017-03-31,2017-03-15,2017-03-17,2017-03-30
17134,2017,134,32,34,18,19,7,2,10,3,20171115,2017-11-15,2017-03-02,2017-03-04,2017-02-16,2017-02-17,2017-02-05,2017-10-26,2017-10-28,2017-10-12,2017-10-13,2017-10-01
17135,2017,135,12,1,19,15,22,4,2,2,20171118,2017-11-18,2017-04-07,2017-03-27,2017-04-14,2017-04-10,2017-04-17,2017-02-10,2017-01-30,2017-02-17,2017-02-13,2017-02-20
17136,2017,136,22,11,1,20,21,4,3,2,20171120,2017-11-20,2017-04-17,2017-04-06,2017-03-27,2017-04-15,2017-04-16,2017-03-20,2017-03-09,2017-02-27,2017-03-18,2017-03-19
17137,2017,137,28,1,20,29,22,7,5,1,20171122,2017-11-22,2017-07-23,2017-06-26,2017-07-15,2017-07-24,2017-07-17,2017-05-28,2017-05-01,2017-05-20,2017-05-29,2017-05-22
17138,2017,138,20,25,7,4,9,11,2,3,20171125,2017-11-25,2017-11-18,2017-11-23,2017-11-05,2017-11-02,2017-11-07,2017-02-18,2017-02-23,2017-02-05,2017-02-02,2017-02-07
17139,2017,139,6,25,19,32,2,12,9,1,20171127,2017-11-27,2017-12-02,2017-12-21,2017-12-15,2017-12-28,2017-11-28,2017-09-02,2017-09-21,2017-09-15,2017-09-28,2017-08-29
17140,2017,140,16,10,29,26,25,5,1,1,20171129,2017-11-29,2017-05-16,2017-05-10,2017-05-29,2017-05-26,2017-05-25,2017-01-10,2017-01-04,2017-01-23,2017-01-20,2017-01-19
17141,2017,141,8,21,29,2,22,5,3,2,20171202,2017-12-02,2017-05-08,2017-05-21,2017-05-29,2017-05-02,2017-05-22,2017-03-06,2017-03-19,2017-03-27,2017-02-28,2017-03-20
17142,2017,142,1,19,5,28,16,10,2,3,20171204,2017-12-04,2017-09-25,2017-10-13,2017-09-29,2017-10-22,2017-10-10,2017-01-30,2017-02-17,2017-02-03,2017-02-26,2017-02-14
17143,2017,143,29,24,32,9,6,2,7,2,20171206,2017-12-06,2017-02-27,2017-02-22,2017-03-02,2017-02-07,2017-02-04,2017-07-24,2017-07-19,2017-07-27,2017-07-04,2017-07-01
17144,2017,144,23,21,29,32,3,10,11,2,20171209,2017-12-09,2017-10-17,2017-10-15,2017-10-23,2017-10-26,2017-09-27,2017-11-21,2017-11-19,2017-11-27,2017-11-30,2017-11-01
17145,2017,145,4,18,19,17,7,10,3,2,20171211,2017-12-11,2017-09-28,2017-10-12,2017-10-13,2017-10-11,2017-10-01,2017-03-02,2017-03-16,2017-03-17,2017-03-15,2017-03-05
17146,2017,146,5,1,35,14,11,9,10,1,20171213,2017-12-13,2017-09-01,2017-08-28,2017-10-01,2017-09-10,2017-09-07,2017-09-29,2017-09-25,2017-10-29,2017-10-08,2017-10-05
17147,2017,147,34,25,17,5,16,1,11,2,20171216,2017-12-16,2017-01-28,2017-01-19,2017-01-11,2016-12-30,2017-01-10,2017-12-02,2017-11-23,2017-11-15,2017-11-03,2017-11-14
17148,2017,148,27,19,31,32,35,12,11,1,20171218,2017-12-18,2017-12-23,2017-12-15,2017-12-27,2017-12-28,2017-12-31,2017-11-25,2017-11-17,2017-11-29,2017-11-30,2017-12-03
17149,2017,149,26,19,25,10,18,12,4,3,20171220,2017-12-20,2017-12-22,2017-12-15,2017-12-21,2017-12-06,2017-12-14,2017-04-21,2017-04-14,2017-04-20,2017-04-05,2017-04-13
17150,2017,150,10,3,6,18,13,9,11,1,20171223,2017-12-23,2017-09-06,2017-08-30,2017-09-02,2017-09-14,2017-09-09,2017-11-08,2017-11-01,2017-11-04,2017-11-16,2017-11-11
17151,2017,151,5,23,32,28,6,4,5,2,20171225,2017-12-25,2017-03-31,2017-04-18,2017-04-27,2017-04-23,2017-04-01,2017-05-05,2017-05-23,2017-06-01,2017-05-28,2017-05-06
17152,2017,152,23,7,28,2,4,2,8,3,20171227,2017-12-27,2017-02-21,2017-02-05,2017-02-26,2017-01-31,2017-02-02,2017-08-22,2017-08-06,2017-08-27,2017-08-01,2017-08-03
17153,2017,153,1,26,24,9,34,9,12,1,20171230,2017-12-30,2017-08-28,2017-09-22,2017-09-20,2017-09-05,2017-09-30,2017-11-27,2017-12-22,2017-12-20,2017-12-05,2017-12-30
18001,2018,1,13,35,1,25,22,3,4,1,20180101,2018-01-01,2018-03-10,2018-04-01,2018-02-26,2018-03-22,2018-03-19,2018-04-07,2018-04-29,2018-03-26,2018-04-19,2018-04-16
18002,2018,2,34,12,20,23,27,6,1,2,20180103,2018-01-03,2018-06-30,2018-06-08,2018-06-16,2018-06-19,2018-06-23,2018-02-03,2018-01-12,2018-01-20,2018-01-23,2018-01-27
18003,2018,3,30,21,23,24,4,9,10,2,20180106,2018-01-06,2018-09-25,2018-09-16,2018-09-18,2018-09-19,2018-08-30,2018-10-30,2018-10-21,2018-10-23,2018-10-24,2018-10-04
18004,2018,4,4,30,22,28,9,1,10,3,20180108,2018-01-08,2018-01-04,2018-01-30,2018-01-22,2018-01-28,2018-01-09,2018-10-04,2018-10-30,2018-10-22,2018-10-28,2018-10-09
18005,2018,5,30,24,23,9,4,11,8,2,20180110,2018-01-10,2018-11-27,2018-11-21,2018-11-20,2018-11-06,2018-11-01,2018-08-28,2018-08-22,2018-08-21,2018-08-07,2018-08-02
18006,2018,6,19,32,20,33,30,5,3,1,20180113,2018-01-13,2018-05-18,2018-05-31,2018-05-19,2018-06-01,2018-05-29,2018-03-16,2018-03-29,2018-03-17,2018-03-30,2018-03-27
18007,2018,7,4,28,31,34,3,4,11,3,20180115,2018-01-15,2018-03-29,2018-04-22,2018-04-25,2018-04-28,2018-03-28,2018-11-01,2018-11-25,2018-11-28,2018-12-01,2018-10-31
18008,2018,8,9,17,15,22,20,11,10,2,20180117,2018-01-17,2018-11-06,2018-11-14,2018-11-12,2018-11-19,2018-11-17,2018-10-09,2018-10-17,2018-10-15,2018-10-22,2018-10-20
18009,2018,9,30,34,28,12,10,3,4,1,20180120,2018-01-20,2018-03-27,2018-03-31,2018-03-25,2018-03-09,2018-03-07,2018-04-24,2018-04-28,2018-04-22,2018-04-06,2018-04-04
18010,2018,10,25,28,24,29,26,12,4,2,20180122,2018-01-22,2018-12-20,2018-12-23,2018-12-19,2018-12-24,2018-12-21,2018-04-19,2018-04-22,2018-04-18,2018-04-23,2018-04-20
18011,2018,11,15,3,13,26,23,10,1,2,20180124,2018-01-24,2018-10-15,2018-10-03,2018-10-13,2018-10-26,2018-10-23,2018-01-15,2018-01-03,2018-01-13,2018-01-26,2018-01-23
18012,2018,12,29,24,22,3,34,11,7,2,20180127,2018-01-27,2018-11-26,2018-11-21,2018-11-19,2018-10-31,2018-12-01,2018-07-23,2018-07-18,2018-07-16,2018-06-27,2018-07-28
18013,2018,13,24,8,33,31,35,10,7,1,20180129,2018-01-29,2018-10-24,2018-10-08,2018-11-02,2018-10-31,2018-11-04,2018-07-18,2018-07-02,2018-07-27,2018-07-25,2018-07-29
18014,2018,14,31,24,14,16,18,1,8,3,20180131,2018-01-31,2018-01-31,2018-01-24,2018-01-14,2018-01-16,2018-01-18,2018-08-29,2018-08-22,2018-08-12,2018-08-14,2018-08-16
18015,2018,15,13,15,18,4,29,5,11,3,20180203,2018-02-03,2018-05-12,2018-05-14,2018-05-17,2018-05-03,2018-05-28,2018-11-10,2018-11-12,2018-11-15,2018-11-01,2018-11-26
18016,2018,16,1,12,2,23,13,9,12,2,20180205,2018-02-05,2018-08-27,2018-09-07,2018-08-28,2018-09-18,2018-09-08,2018-11-26,2018-12-07,2018-11-27,2018-12-18,2018-12-08
18017,2018,17,31,21,23,4,19,4,9,2,20180207,2018-02-07,2018-04-25,2018-04-15,2018-04-17,2018-03-29,2018-04-13,2018-09-26,2018-09-16,2018-09-18,2018-08-30,2018-09-14
18018,2018,18,28,24,8,13,6,6,12,1,20180210,2018-02-10,2018-06-24,2018-06-20,2018-06-04,2018-06-09,2018-06-02,2018-12-23,2018-12-19,2018-12-03,2018-12-08,2018-12-01
18019,2018,19,10,21,19,11,28,5,12,1,20180212,2018-02-12,2018-05-09,2018-05-20,2018-05-18,2018-05-10,2018-05-27,2018-12-05,2018-12-16,2018-12-14,2018-12-06,2018-12-23
18020,2018,20,21,10,1,14,13,12,9,3,20180214,2018-02-14,2018-12-16,2018-12-05,2018-11-26,2018-12-09,2018-12-08,2018-09-16,2018-09-05,2018-08-27,2018-09-09,2018-09-08
18021,2018,21,8,6,5,15,9,4,11,1,20180224,2018-02-24,2018-04-02,2018-03-31,2018-03-30,2018-04-09,2018-04-03,2018-11-05,2018-11-03,2018-11-02,2018-11-12,2018-11-06
18022,2018,22,33,19,10,35,2,5,6,3,20180226,2018-02-26,2018-06-01,2018-05-18,2018-05-09,2018-06-03,2018-05-01,2018-06-29,2018-06-15,2018-06-06,2018-07-01,2018-05-29
18023,2018,23,13,18,29,12,21,8,2,1,20180228,2018-02-28,2018-08-11,2018-08-16,2018-08-27,2018-08-10,2018-08-19,2018-02-10,2018-02-15,2018-02-26,2018-02-09,2018-02-18
18024,2018,24,32,2,16,30,24,4,7,1,20180303,2018-03-03,2018-04-26,2018-03-27,2018-04-10,2018-04-24,2018-04-18,2018-07-26,2018-06-26,2018-07-10,2018-07-24,2018-07-18
18025,2018,25,9,15,34,8,7,8,7,1,20180305,2018-03-05,2018-08-07,2018-08-13,2018-09-01,2018-08-06,2018-08-05,2018-07-03,2018-07-09,2018-07-28,2018-07-02,2018-07-01
18026,2018,26,4,1,3,30,2,5,3,1,20180307,2018-03-07,2018-05-03,2018-04-30,2018-05-02,2018-05-29,2018-05-01,2018-03-01,2018-02-26,2018-02-28,2018-03-27,2018-02-27
18027,2018,27,1,26,18,21,20,11,4,2,20180310,2018-03-10,2018-10-29,2018-11-23,2018-11-15,2018-11-18,2018-11-17,2018-03-26,2018-04-20,2018-04-12,2018-04-15,2018-04-14
18028,2018,28,4,19,25,30,35,4,7,3,20180312,2018-03-12,2018-03-29,2018-04-13,2018-04-19,2018-04-24,2018-04-29,2018-06-28,2018-07-13,2018-07-19,2018-07-24,2018-07-29
18029,2018,29,21,25,3,29,9,8,1,1,20180314,2018-03-14,2018-08-19,2018-08-23,2018-08-01,2018-08-27,2018-08-07,2018-01-21,2018-01-25,2018-01-03,2018-01-29,2018-01-09
18030,2018,30,5,28,18,32,21,11,9,3,20180317,2018-03-17,2018-11-02,2018-11-25,2018-11-15,2018-11-29,2018-11-18,2018-08-31,2018-09-23,2018-09-13,2018-09-27,2018-09-16
18031,2018,31,23,17,13,3,8,5,11,3,20180319,2018-03-19,2018-05-22,2018-05-16,2018-05-12,2018-05-02,2018-05-07,2018-11-20,2018-11-14,2018-11-10,2018-10-31,2018-11-05
18032,2018,32,17,32,7,10,35,5,12,3,20180321,2018-03-21,2018-05-16,2018-05-31,2018-05-06,2018-05-09,2018-06-03,2018-12-12,2018-12-27,2018-12-02,2018-12-05,2018-12-30
18033,2018,33,19,34,23,3,2,4,9,2,20180324,2018-03-24,2018-04-13,2018-04-28,2018-04-17,2018-03-28,2018-03-27,2018-09-14,2018-09-29,2018-09-18,2018-08-29,2018-08-28
18034,2018,34,22,8,27,32,11,3,7,3,20180326,2018-03-26,2018-03-19,2018-03-05,2018-03-24,2018-03-29,2018-03-08,2018-07-16,2018-07-02,2018-07-21,2018-07-26,2018-07-05
18035,2018,35,5,24,7,10,12,11,7,3,20180328,2018-03-28,2018-11-02,2018-11-21,2018-11-04,2018-11-07,2018-11-09,2018-06-29,2018-07-18,2018-07-01,2018-07-04,2018-07-06
18036,2018,36,17,18,11,27,21,8,7,1,20180331,2018-03-31,2018-08-15,2018-08-16,2018-08-09,2018-08-25,2018-08-19,2018-07-11,2018-07-12,2018-07-05,2018-07-21,2018-07-15
18037,2018,37,27,30,1,31,3,2,11,1,20180402,2018-04-02,2018-02-24,2018-02-27,2018-01-29,2018-02-28,2018-01-31,2018-11-24,2018-11-27,2018-10-29,2018-11-28,2018-10-31
18038,2018,38,23,31,14,25,32,1,3,3,20180404,2018-04-04,2018-01-23,2018-01-31,2018-01-14,2018-01-25,2018-02-01,2018-03-20,2018-03-28,2018-03-11,2018-03-22,2018-03-29
18039,2018,39,14,32,7,29,2,11,10,2,20180407,2018-04-07,2018-11-11,2018-11-29,2018-11-04,2018-11-26,2018-10-30,2018-10-14,2018-11-01,2018-10-07,2018-10-29,2018-10-02
18040,2018,40,18,27,31,5,7,8,1,1,20180409,2018-04-09,2018-08-16,2018-08-25,2018-08-29,2018-08-03,2018-08-05,2018-01-18,2018-01-27,2018-01-31,2018-01-05,2018-01-07
18041,2018,41,23,25,33,31,1,1,12,1,20180411,2018-04-11,2018-01-23,2018-01-25,2018-02-02,2018-01-31,2018-01-01,2018-12-18,2018-12-20,2018-12-28,2018-12-26,2018-11-26
18042,2018,42,25,29,3,35,19,5,9,2,20180414,2018-04-14,2018-05-24,2018-05-28,2018-05-02,2018-06-03,2018-05-18,2018-09-20,2018-09-24,2018-08-29,2018-09-30,2018-09-14
18043,2018,43,3,6,13,33,28,4,11,3,20180416,2018-04-16,2018-03-28,2018-03-31,2018-04-07,2018-04-27,2018-04-22,2018-10-31,2018-11-03,2018-11-10,2018-11-30,2018-11-25
18044,2018,44,4,6,2,18,21,5,8,1,20180418,2018-04-18,2018-05-03,2018-05-05,2018-05-01,2018-05-17,2018-05-20,2018-08-02,2018-08-04,2018-07-31,2018-08-16,2018-08-19
18045,2018,45,2,35,20,5,30,5,9,1,20180421,2018-04-21,2018-05-01,2018-06-03,2018-05-19,2018-05-04,2018-05-29,2018-08-28,2018-09-30,2018-09-15,2018-08-31,2018-09-25
18046,2018,46,20,32,29,10,22,5,10,2,20180423,2018-04-23,2018-05-19,2018-05-31,2018-05-28,2018-05-09,2018-05-21,2018-10-20,2018-11-01,2018-10-29,2018-10-10,2018-10-22
18047,2018,47,3,8,14,20,10,4,8,3,20180425,2018-04-25,2018-03-28,2018-04-02,2018-04-08,2018-04-14,2018-04-04,2018-08-01,2018-08-06,2018-08-12,2018-08-18,2018-08-08
18048,2018,48,3,2,20,11,25,2,7,3,20180428,2018-04-28,2018-01-31,2018-01-30,2018-02-17,2018-02-08,2018-02-22,2018-06-27,2018-06-26,2018-07-14,2018-07-05,2018-07-19
18049,2018,49,4,9,7,13,10,12,6,3,20180430,2018-04-30,2018-11-29,2018-12-04,2018-12-02,2018-12-08,2018-12-05,2018-05-31,2018-06-05,2018-06-03,2018-06-09,2018-06-06
18050,2018,50,24,34,35,26,22,6,12,2,20180502,2018-05-02,2018-06-20,2018-06-30,2018-07-01,2018-06-22,2018-06-18,2018-12-19,2018-12-29,2018-12-30,2018-12-21,2018-12-17
18051,2018,51,18,35,28,29,9,3,11,3,20180505,2018-05-05,2018-03-15,2018-04-01,2018-03-25,2018-03-26,2018-03-06,2018-11-15,2018-12-02,2018-11-25,2018-11-26,2018-11-06
18052,2018,52,16,18,5,25,19,2,7,2,20180507,2018-05-07,2018-02-13,2018-02-15,2018-02-02,2018-02-22,2018-02-16,2018-07-10,2018-07-12,2018-06-29,2018-07-19,2018-07-13
18053,2018,53,25,23,21,11,16,12,2,3,20180509,2018-05-09,2018-12-20,2018-12-18,2018-12-16,2018-12-06,2018-12-11,2018-02-22,2018-02-20,2018-02-18,2018-02-08,2018-02-13
18054,2018,54,12,20,9,10,30,7,1,1,20180512,2018-05-12,2018-07-06,2018-07-14,2018-07-03,2018-07-04,2018-07-24,2018-01-12,2018-01-20,2018-01-09,2018-01-10,2018-01-30
18055,2018,55,20,33,34,3,7,9,10,3,20180514,2018-05-14,2018-09-15,2018-09-28,2018-09-29,2018-08-29,2018-09-02,2018-10-20,2018-11-02,2018-11-03,2018-10-03,2018-10-07
18056,2018,56,34,16,2,28,4,5,7,3,20180516,2018-05-16,2018-06-02,2018-05-15,2018-05-01,2018-05-27,2018-05-03,2018-07-28,2018-07-10,2018-06-26,2018-07-22,2018-06-28
18057,2018,57,22,19,27,13,28,5,6,2,20180519,2018-05-19,2018-05-21,2018-05-18,2018-05-26,2018-05-12,2018-05-27,2018-06-18,2018-06-15,2018-06-23,2018-06-09,2018-06-24
18058,2018,58,9,11,12,32,26,4,10,3,20180521,2018-05-21,2018-04-03,2018-04-05,2018-04-06,2018-04-26,2018-04-20,2018-10-09,2018-10-11,2018-10-12,2018-11-01,2018-10-26
18059,2018,59,9,35,27,1,10,11,6,1,20180523,2018-05-23,2018-11-06,2018-12-02,2018-11-24,2018-10-29,2018-11-07,2018-06-05,2018-07-01,2018-06-23,2018-05-28,2018-06-06
18060,2018,60,27,22,4,31,29,10,2,2,20180526,2018-05-26,2018-10-27,2018-10-22,2018-10-04,2018-10-31,2018-10-29,2018-02-24,2018-02-19,2018-02-01,2018-02-28,2018-02-26
18061,2018,61,31,12,28,10,4,11,8,3,20180528,2018-05-28,2018-11-28,2018-11-09,2018-11-25,2018-11-07,2018-11-01,2018-08-29,2018-08-10,2018-08-26,2018-08-08,2018-08-02
18062,2018,62,14,35,12,23,19,7,2,2,20180530,2018-05-30,2018-07-08,2018-07-29,2018-07-06,2018-07-17,2018-07-13,2018-02-11,2018-03-04,2018-02-09,2018-02-20,2018-02-16
18063,2018,63,5,32,34,15,14,3,10,1,20180602,2018-06-02,2018-03-02,2018-03-29,2018-03-31,2018-03-12,2018-03-11,2018-10-05,2018-11-01,2018-11-03,2018-10-15,2018-10-14
18064,2018,64,29,1,3,4,11,2,4,1,20180604,2018-06-04,2018-02-26,2018-01-29,2018-01-31,2018-02-01,2018-02-08,2018-04-23,2018-03-26,2018-03-28,2018-03-29,2018-04-05
18065,2018,65,28,32,7,31,10,8,10,2,20180606,2018-06-06,2018-08-26,2018-08-30,2018-08-05,2018-08-29,2018-08-08,2018-10-28,2018-11-01,2018-10-07,2018-10-31,2018-10-10
18066,2018,66,20,33,23,32,1,1,4,1,20180609,2018-06-09,2018-01-20,2018-02-02,2018-01-23,2018-02-01,2018-01-01,2018-04-14,2018-04-27,2018-04-17,2018-04-26,2018-03-26
18067,2018,67,12,7,3,31,18,10,7,3,20180611,2018-06-11,2018-10-12,2018-10-07,2018-10-03,2018-10-31,2018-10-18,2018-07-06,2018-07-01,2018-06-27,2018-07-25,2018-07-12
18068,2018,68,16,12,33,26,8,5,6,3,20180613,2018-06-13,2018-05-15,2018-05-11,2018-06-01,2018-05-25,2018-05-07,2018-06-12,2018-06-08,2018-06-29,2018-06-22,2018-06-04
18069,2018,69,8,13,24,21,1,2,11,1,20180616,2018-06-16,2018-02-05,2018-02-10,2018-02-21,2018-02-18,2018-01-29,2018-11-05,2018-11-10,2018-11-21,2018-11-18,2018-10-29
18070,2018,70,16,10,30,2,5,7,4,1,20180618,2018-06-18,2018-07-10,2018-07-04,2018-07-24,2018-06-26,2018-06-29,2018-04-10,2018-04-04,2018-04-24,2018-03-27,2018-03-30
18071,2018,71,30,2,31,5,23,3,9,3,20180620,2018-06-20,2018-03-27,2018-02-27,2018-03-28,2018-03-02,2018-03-20,2018-09-25,2018-08-28,2018-09-26,2018-08-31,2018-09-18
18072,2018,72,12,5,17,26,24,2,1,3,20180623,2018-06-23,2018-02-09,2018-02-02,2018-02-14,2018-02-23,2018-02-21,2018-01-12,2018-01-05,2018-01-17,2018-01-26,2018-01-24
18073,2018,73,13,25,19,29,24,2,8,2,20180625,2018-06-25,2018-02-10,2018-02-22,2018-02-16,2018-02-26,2018-02-21,2018-08-11,2018-08-23,2018-08-17,2018-08-27,2018-08-22
18074,2018,74,12,28,9,3,30,12,4,2,20180627,2018-06-27,2018-12-07,2018-12-23,2018-12-04,2018-11-28,2018-12-25,2018-04-06,2018-04-22,2018-04-03,2018-03-28,2018-04-24
18075,2018,75,6,12,34,20,1,4,12,3,20180630,2018-06-30,2018-03-31,2018-04-06,2018-04-28,2018-04-14,2018-03-26,2018-12-01,2018-12-07,2018-12-29,2018-12-15,2018-11-26
18076,2018,76,28,7,18,29,32,8,6,1,20180702,2018-07-02,2018-08-26,2018-08-05,2018-08-16,2018-08-27,2018-08-30,2018-06-24,2018-06-03,2018-06-14,2018-06-25,2018-06-28
18077,2018,77,6,15,26,1,9,8,9,1,20180704,2018-07-04,2018-08-04,2018-08-13,2018-08-24,2018-07-30,2018-08-07,2018-09-01,2018-09-10,2018-09-21,2018-08-27,2018-09-04
18078,2018,78,22,12,7,11,30,6,3,1,20180707,2018-07-07,2018-06-18,2018-06-08,2018-06-03,2018-06-07,2018-06-26,2018-03-19,2018-03-09,2018-03-04,2018-03-08,2018-03-27
18079,2018,79,27,4,3,29,10,1,5,2,20180709,2018-07-09,2018-01-27,2018-01-04,2018-01-03,2018-01-29,2018-01-10,2018-05-26,2018-05-03,2018-05-02,2018-05-28,2018-05-09
18080,2018,80,26,16,24,31,7,10,11,3,20180711,2018-07-11,2018-10-26,2018-10-16,2018-10-24,2018-10-31,2018-10-07,2018-11-23,2018-11-13,2018-11-21,2018-11-28,2018-11-04
18081,2018,81,2,21,35,13,10,12,1,2,20180714,2018-07-14,2018-11-27,2018-12-16,2018-12-30,2018-12-08,2018-12-05,2018-01-02,2018-01-21,2018-02-04,2018-01-13,2018-01-10
18082,2018,82,1,14,2,18,17,8,10,3,20180716,2018-07-16,2018-07-30,2018-08-12,2018-07-31,2018-08-16,2018-08-15,2018-10-01,2018-10-14,2018-10-02,2018-10-18,2018-10-17
18083,2018,83,27,7,28,12,25,11,10,1,20180718,2018-07-18,2018-11-24,2018-11-04,2018-11-25,2018-11-09,2018-11-22,2018-10-27,2018-10-07,2018-10-28,2018-10-12,2018-10-25
18084,2018,84,22,6,17,11,35,12,11,3,20180721,2018-07-21,2018-12-17,2018-12-01,2018-12-12,2018-12-06,2018-12-30,2018-11-19,2018-11-03,2018-11-14,2018-11-08,2018-12-02
